cow_id,age,breed,feed_quantity,temperature,humidity,lactation_stage,milk_yield
62c200fd,10,Jersey,20.22,14.9,75.62,136,21.13
a868d649,6,Holstein,23.3,17.9,50.26,79,33.66
e163dc13,4,Holstein,24.81,29.37,54.23,325,25.55
15b126d2,8,Holstein,24.78,45.0,74.73,26,14.38
a4a1a167,8,Jersey,17.0,12.01,64.06,101,22.0
7c5f7df8,7,Holstein,22.02,12.25,45.09,326,24.72
bc09acb0,6,Holstein,30.29,16.84,57.86,38,37.73
289bac21,7,Jersey,15.11,18.7,60.25,395,14.37
3c347b94,3,Jersey,19.8,31.6,49.54,220,14.09
2e7268b4,8,Jersey,15.2,20.83,66.33,3,15.52
d3cc3511,8,Guernsey,23.09,22.04,72.04,283,19.62
036221dc,9,Jersey,18.75,28.38,83.46,58,15.26
8e19cf6e,7,Jersey,19.87,9.68,82.16,158,20.91
b699435f,4,Holstein,23.82,20.69,69.44,184,35.97
ca6d54b1,6,Jersey,19.01,34.62,46.25,182,16.22
edd64f53,5,Holstein,24.13,26.56,54.24,207,28.25
7753d326,2,Holstein,25.02,26.4,41.23,167,23.68
f529d112,3,Holstein,26.35,28.81,67.0,279,23.28
771a2044,6,Holstein,24.36,13.84,88.88,231,29.49
4f7390c4,9,Holstein,22.09,14.66,41.48,267,22.92
eced317a,5,Jersey,16.64,34.74,52.34,126,17.72
87c92eda,4,Holstein,23.64,34.13,66.28,125,24.31
b5332e66,2,Holstein,25.25,21.11,100.0,120,32.87
68a6de4d,6,Jersey,22.75,20.31,91.76,384,18.51
d7390b70,3,Jersey,25.43,30.8,55.04,362,13.13
753d360b,4,Guernsey,14.2,18.69,54.85,357,15.59
ca6d54b1,6,Jersey,18.35,21.48,50.67,44,24.59
d6fa11ef,10,Holstein,23.08,12.86,48.29,2,18.61
c6343d1e,6,Jersey,14.67,40.6,62.81,293,9.41
cc581000,9,Jersey,15.88,20.74,75.04,40,22.48
c2993349,6,Jersey,18.91,15.73,60.24,252,18.51
36faadb2,4,Jersey,13.08,16.57,63.81,223,18.98
4766f875,6,Holstein,21.19,26.11,95.89,294,24.62
e062e9e2,6,Jersey,15.54,18.68,51.13,8,20.7
3f4c9ae2,3,Holstein,26.3,21.32,30.49,311,26.31
ba0770ff,5,Jersey,15.74,11.23,73.78,117,22.26
54319bbc,7,Holstein,21.89,13.04,58.06,74,32.27
078f9f22,3,Jersey,13.69,4.8,62.66,269,15.67
73478907,2,Jersey,22.66,8.8,50.94,328,18.48
f8968de5,6,Guernsey,25.15,17.8,63.91,117,26.65
3016be72,9,Holstein,26.78,21.86,65.06,77,29.74
f206888b,10,Holstein,24.27,31.3,68.04,320,14.73
2cc738db,4,Guernsey,24.18,10.05,59.67,122,25.45
87c92eda,4,Holstein,23.29,14.83,62.21,359,25.09
ab414fad,9,Holstein,29.75,-3.67,61.14,50,29.27
5efcaa06,6,Holstein,22.74,20.64,76.11,348,26.84
a08803a3,4,Holstein,24.29,26.7,59.53,220,26.34
22ce2131,8,Jersey,22.44,18.85,42.76,274,18.13
34464781,4,Jersey,21.6,30.39,64.36,267,15.27
f0ce6f53,9,Guernsey,23.69,20.4,51.86,384,13.16
7ff6941e,2,Holstein,29.8,10.54,73.57,195,30.33
6c6840da,2,Jersey,20.46,10.94,84.81,65,23.86
7da0d799,2,Holstein,24.86,16.06,54.55,293,26.49
f3b79158,9,Holstein,23.48,18.85,51.7,90,29.74
dba44c0b,9,Holstein,22.3,18.6,80.66,362,21.97
f499d8c1,9,Holstein,21.51,19.09,82.41,191,26.24
c3d64884,10,Guernsey,17.79,28.45,62.21,127,12.03
821167c8,6,Jersey,15.9,11.59,86.13,384,15.39
b98ac497,10,Jersey,15.13,19.74,81.61,17,18.06
1c103ac4,5,Holstein,25.94,17.11,60.23,343,27.21
f55e6417,5,Holstein,25.1,13.67,62.96,46,37.56
1451556f,7,Holstein,23.59,18.83,29.62,38,33.47
6a766243,2,Jersey,22.62,9.96,41.93,79,23.59
844ef924,10,Holstein,22.3,7.9,42.17,88,27.21
62c3723d,6,Holstein,21.14,20.01,70.38,343,25.94
b3743fbd,2,Jersey,17.04,26.13,69.79,380,11.05
58003dbb,2,Holstein,19.38,28.14,73.34,397,17.64
198357aa,4,Jersey,21.56,29.77,31.11,146,19.68
158f6f0d,5,Holstein,24.9,15.54,44.62,256,34.51
88203bf6,3,Holstein,21.09,1.48,63.71,137,31.1
a0f51342,8,Jersey,19.84,20.69,52.83,88,23.23
eced317a,5,Jersey,13.82,14.26,32.45,112,25.1
6f0bb175,3,Holstein,24.56,20.61,34.52,21,31.71
3f4c9ae2,3,Holstein,19.64,26.94,45.21,317,21.0
f3b79158,9,Holstein,24.45,25.09,80.13,100,26.3
378c8b8f,9,Jersey,18.71,13.73,43.5,330,13.96
651ad7a8,8,Holstein,25.11,18.23,63.79,35,29.92
06047999,3,Holstein,23.21,5.36,73.26,316,26.22
c3586ea4,2,Holstein,23.27,12.9,40.55,377,21.92
48529d18,10,Holstein,29.24,15.64,48.0,247,26.35
8b98e904,2,Jersey,17.93,20.76,47.36,300,18.44
3827a093,8,Holstein,20.43,26.69,58.65,229,23.91
b6109ac9,6,Holstein,21.18,15.35,77.96,115,34.91
3c440596,7,Holstein,27.88,9.36,69.89,323,25.2
24fbc723,4,Guernsey,17.38,23.26,70.9,121,19.64
bec88bf6,8,Holstein,23.45,21.25,46.21,124,29.02
9442f3b8,2,Jersey,20.67,21.96,32.8,113,24.15
e8b21ad0,3,Jersey,18.74,25.82,68.65,60,21.77
c7970195,5,Holstein,25.04,31.73,47.89,174,25.43
955458f8,2,Guernsey,17.14,37.31,69.94,142,11.05
ae4c5062,7,Jersey,17.31,17.07,42.6,285,21.83
d609093b,10,Holstein,23.67,30.11,72.05,312,15.84
5370e95f,2,Jersey,19.51,18.68,65.7,60,21.73
679df932,3,Holstein,23.44,7.8,50.81,22,31.06
464c7644,8,Jersey,22.95,15.8,77.79,275,19.77
e553cf89,2,Guernsey,14.34,21.17,71.26,237,16.69
b71c5601,8,Jersey,10.0,32.17,37.17,130,13.29
c9196235,5,Jersey,15.92,18.24,71.68,4,22.21
a0641415,2,Holstein,25.72,18.79,63.17,186,31.49
58073291,2,Holstein,21.39,26.62,20.0,364,23.52
14b547eb,9,Jersey,19.35,15.71,53.31,86,20.5
f73f71d8,10,Jersey,22.5,19.82,73.39,18,18.29
0b68f8b5,5,Jersey,20.23,12.29,94.65,241,24.13
b14a7193,4,Holstein,21.79,3.9,79.43,226,27.82
0711979e,3,Holstein,23.25,18.41,63.08,60,33.42
6a766243,2,Jersey,18.08,12.79,54.92,89,23.25
a556ce05,3,Jersey,15.36,2.28,29.88,204,17.29
8f9ec222,9,Jersey,16.56,41.51,66.43,140,9.21
0b8043dc,2,Holstein,21.61,10.32,87.58,208,27.1
2c0d6bde,8,Jersey,22.63,30.89,47.26,32,17.84
8e2f2cef,7,Jersey,16.89,0.9,48.15,368,15.52
771a2044,6,Holstein,27.75,18.97,71.99,86,36.83
a08803a3,4,Holstein,27.1,10.77,40.17,222,32.28
cd887cf4,3,Holstein,22.0,8.59,78.32,313,23.33
b6d0df7c,3,Holstein,19.83,4.08,81.63,351,25.16
06047999,3,Holstein,19.94,45.0,60.62,381,9.98
977e3f10,7,Holstein,24.96,18.91,39.93,28,32.42
3123e411,2,Jersey,17.25,17.51,74.7,156,22.83
fab0994f,9,Holstein,20.54,29.93,84.47,265,14.99
24f2a55e,4,Jersey,19.97,21.01,93.6,70,26.53
6c0106e5,3,Holstein,23.42,31.06,52.66,85,23.51
1eb359e9,9,Holstein,23.75,3.91,84.78,103,30.07
04e17e74,10,Holstein,22.98,5.0,64.82,225,23.44
8b6e24cb,2,Holstein,26.14,16.62,41.2,78,34.38
f871a6bd,5,Holstein,24.69,15.56,62.47,61,37.74
48e12cfa,2,Guernsey,22.21,22.81,58.15,306,16.53
9d09c662,4,Holstein,29.66,11.4,43.55,142,34.7
c042e664,7,Holstein,21.99,18.95,44.03,46,33.78
8d6688c8,3,Jersey,16.98,-3.45,52.32,256,19.14
03931153,8,Holstein,21.48,34.54,57.37,299,16.84
c489ed5f,9,Holstein,18.2,-0.8,37.06,52,27.16
32af7064,9,Jersey,19.37,17.9,54.47,7,15.76
a1133681,2,Jersey,27.34,19.39,77.65,114,25.86
63c1806f,6,Jersey,13.05,10.94,60.6,223,19.86
6bc5355e,9,Holstein,24.39,14.19,73.52,330,23.26
01724ec6,6,Holstein,25.53,-5.64,32.17,116,36.74
11d38c87,9,Holstein,21.66,18.64,89.7,336,23.06
da3bfb7c,3,Holstein,29.15,20.81,57.31,357,25.54
829a147d,3,Holstein,20.86,12.0,32.88,203,28.8
1083648f,8,Holstein,20.68,25.4,59.97,317,22.17
9cdd5fde,2,Holstein,26.46,23.54,88.39,123,29.7
489367ee,3,Jersey,14.84,-3.34,70.57,106,22.28
e8b21ad0,3,Jersey,16.8,28.07,58.4,266,14.48
f5d6ca8d,2,Jersey,21.07,23.64,67.59,302,16.3
6e8d0a9f,2,Holstein,23.94,20.82,45.16,301,27.39
37d75728,10,Holstein,24.94,35.44,56.41,324,15.08
b6109ac9,6,Holstein,27.07,23.51,44.31,125,36.07
d2b069d6,5,Holstein,21.64,11.08,61.97,195,31.56
54477320,9,Holstein,22.91,23.43,71.33,127,28.79
0360820b,8,Holstein,23.15,3.46,78.35,399,23.08
4c9ce4c4,8,Jersey,24.39,4.16,42.35,145,20.91
ea26de82,4,Holstein,32.29,28.66,64.66,337,24.57
dc7fe98d,8,Guernsey,21.21,9.33,72.74,359,15.55
95f1f86c,2,Holstein,25.7,16.05,65.81,362,23.12
dcdb13fe,4,Holstein,24.06,34.36,42.25,280,22.21
c042e664,7,Holstein,20.47,10.1,50.57,388,20.29
4766f875,6,Holstein,27.79,39.08,63.89,214,15.76
3844d1fa,10,Holstein,23.16,22.86,43.68,324,23.21
914e24fb,10,Holstein,24.01,7.65,46.71,170,26.37
75ce8b32,8,Jersey,19.94,3.07,65.38,259,22.28
5efaef44,6,Holstein,25.53,18.55,62.89,283,29.83
ff46ae93,7,Guernsey,18.37,15.03,41.3,388,16.49
2b44b33c,10,Holstein,32.83,11.73,48.71,364,20.61
2c720d0f,4,Holstein,17.02,24.62,67.09,295,22.9
c8a89531,10,Jersey,16.96,25.8,56.33,349,11.09
85e06027,3,Jersey,19.64,4.18,52.29,174,22.58
bf51ed56,6,Holstein,25.28,18.46,60.29,329,26.81
e062e9e2,6,Jersey,18.98,43.46,69.85,147,12.85
378c8b8f,9,Jersey,14.88,19.26,48.74,107,17.66
34464781,4,Jersey,18.79,12.27,42.98,137,21.55
6f30c5fe,8,Holstein,19.15,29.72,55.52,333,20.15
bf9b5eb9,4,Holstein,19.53,21.84,56.84,15,28.44
e3360553,4,Jersey,18.65,15.07,78.18,382,18.66
06b50331,8,Jersey,20.5,3.25,65.16,22,21.1
ec27cb10,2,Guernsey,22.15,19.14,60.78,146,17.26
84941a56,7,Jersey,18.87,23.97,54.31,12,18.0
eab0b4d2,5,Holstein,26.16,20.31,59.74,269,35.28
f3ccddbc,9,Holstein,25.6,17.42,74.94,209,28.04
87c92eda,4,Holstein,28.91,19.39,71.52,47,37.04
42068db6,6,Holstein,20.59,37.92,86.21,239,13.43
63c1806f,6,Jersey,20.12,35.74,39.87,183,17.3
4bfe185c,7,Holstein,24.24,8.81,81.89,266,28.01
1cf55ff1,6,Holstein,22.26,27.8,61.75,356,22.81
093a3879,8,Holstein,17.94,22.19,74.32,335,19.1
88fbc8b7,10,Jersey,14.91,26.67,66.55,283,9.82
48e12cfa,2,Guernsey,20.42,14.04,99.7,298,17.69
10c64c67,9,Jersey,14.41,19.7,69.98,308,12.35
0e1b2171,9,Holstein,27.42,26.31,85.06,3,18.63
b5cb5cfc,4,Jersey,19.51,16.48,38.08,217,21.8
88203bf6,3,Holstein,30.03,7.72,60.66,23,33.94
3e1b1c11,5,Jersey,16.99,15.92,50.74,263,21.85
6f46eac3,8,Holstein,25.72,11.17,60.87,394,24.2
cc5dc3b1,4,Holstein,25.23,9.65,36.17,296,28.87
4e4ba70c,5,Jersey,20.37,10.25,83.36,164,24.85
75c1c421,9,Holstein,29.55,21.41,35.28,161,27.8
7e8707b8,3,Holstein,23.39,25.41,68.02,69,27.89
32fada4a,9,Holstein,25.75,-1.77,69.51,383,19.34
0532ff1d,6,Jersey,17.58,26.34,32.23,393,14.47
952e34f1,6,Holstein,23.49,18.62,70.62,289,29.48
22ce2131,8,Jersey,18.1,14.46,64.7,200,18.36
3c295da7,3,Jersey,13.98,21.37,82.67,221,19.34
ebb98fa5,4,Jersey,18.81,26.95,60.23,210,17.65
a6093472,7,Holstein,26.2,-2.2,59.53,152,31.06
f89e43d6,7,Holstein,23.57,29.57,62.29,139,26.26
8b406f9e,6,Jersey,20.46,31.08,67.63,374,9.6
07a75ae9,10,Holstein,27.74,24.71,37.08,108,28.6
f3b79158,9,Holstein,30.65,18.38,53.95,129,31.71
933d934f,5,Holstein,19.47,4.94,61.19,238,29.89
d696774f,3,Jersey,17.28,29.16,74.1,102,15.48
5fbddccb,8,Holstein,23.78,21.91,47.48,136,31.61
e723b1ef,7,Holstein,26.89,32.25,83.01,244,20.89
b95b34ed,2,Holstein,23.59,20.06,61.94,291,24.45
4544d735,8,Holstein,28.04,-0.31,54.91,82,34.25
85209343,7,Jersey,18.09,25.91,45.78,294,15.93
f79b49e2,7,Jersey,20.44,22.73,39.97,61,24.13
f397ebc1,3,Holstein,26.12,10.78,74.08,93,35.43
90a39646,4,Holstein,24.9,42.09,55.49,378,13.42
464c7644,8,Jersey,18.84,12.2,53.15,49,23.32
1a0a3b97,8,Jersey,24.23,20.82,35.82,354,16.31
4a1bed79,8,Holstein,20.84,28.37,30.97,148,26.52
a1f4c326,8,Holstein,29.7,8.54,39.28,138,33.09
048aeeb6,2,Jersey,15.1,13.77,67.69,168,21.16
27e99102,9,Jersey,16.47,16.71,47.86,175,19.08
b5d1f6e0,5,Holstein,22.62,35.38,66.39,187,24.99
ced68330,10,Holstein,27.73,19.3,29.48,215,25.72
ba66ab4f,4,Jersey,18.3,14.03,59.58,34,23.59
14b547eb,9,Jersey,11.85,19.55,71.52,104,19.81
e7c26c99,2,Holstein,25.83,9.43,82.58,55,35.7
27e99102,9,Jersey,19.08,25.32,72.88,117,17.14
d7b84b86,5,Holstein,23.8,28.41,78.16,369,17.12
48e12cfa,2,Guernsey,12.11,7.67,59.29,164,14.7
5f499d47,10,Holstein,26.31,3.54,51.18,348,22.61
7ff6941e,2,Holstein,22.79,27.31,50.41,61,24.87
c2993349,6,Jersey,21.31,34.0,88.38,213,10.17
844ef924,10,Holstein,25.46,31.05,57.17,180,18.37
dc7fe98d,8,Guernsey,18.14,28.78,41.52,18,13.05
99a7f8a5,6,Jersey,19.14,27.85,52.96,146,18.67
e32cda13,7,Jersey,21.25,29.09,66.86,7,15.31
090c6a23,6,Jersey,16.17,27.12,53.59,93,21.2
9d09c662,4,Holstein,27.76,13.07,49.2,125,35.74
f7f41aec,7,Holstein,22.08,20.31,49.92,274,26.39
20891028,5,Holstein,28.18,30.59,64.45,316,21.08
91c3d79d,6,Guernsey,18.68,13.28,47.8,126,21.04
d84754ca,8,Holstein,25.68,33.78,90.12,55,17.72
6f409da8,7,Holstein,24.4,19.06,55.16,247,24.84
ea8bd2a5,2,Jersey,18.91,11.4,82.85,101,22.76
4544d735,8,Holstein,21.59,10.75,65.28,154,30.45
98aded31,9,Jersey,12.29,35.27,53.24,63,12.87
6f3afa5b,4,Jersey,18.32,26.96,48.48,349,15.16
c974650f,2,Jersey,16.93,14.61,34.88,82,21.8
7613d9ea,10,Jersey,19.34,35.77,52.42,65,11.0
c7970195,5,Holstein,23.54,42.56,63.22,95,19.66
5251cd71,10,Holstein,24.87,-8.49,58.87,19,27.41
36faadb2,4,Jersey,15.39,24.45,58.52,383,15.06
d8ecbea7,7,Guernsey,15.7,32.09,29.05,314,11.62
73046a63,6,Holstein,19.53,26.55,38.95,213,24.87
5091babb,10,Holstein,22.65,-5.71,54.37,280,23.52
cca1b932,3,Jersey,18.51,22.71,74.22,353,15.4
094123a3,4,Holstein,24.6,25.53,64.08,297,25.32
8e249c1d,2,Holstein,23.72,8.51,67.77,285,26.72
d8341f03,5,Guernsey,17.75,34.12,42.23,224,14.76
8f8d449f,5,Jersey,18.15,23.2,43.9,114,22.94
04e17e74,10,Holstein,21.76,7.26,48.11,127,24.48
d2fe08ff,2,Holstein,24.79,7.14,39.58,244,28.32
32fada4a,9,Holstein,29.23,7.76,45.99,104,31.78
e87d848e,4,Holstein,25.63,15.69,43.61,341,24.87
a1faf63a,5,Holstein,29.53,7.53,58.69,360,28.21
f55e6417,5,Holstein,24.6,17.96,77.62,110,39.0
6882c74b,3,Jersey,18.62,10.53,55.48,22,24.57
cca1b932,3,Jersey,13.36,13.87,83.57,233,16.71
68a8cc7a,7,Holstein,23.39,5.18,62.36,335,25.28
cbbc7d7d,6,Holstein,26.42,31.26,54.96,311,21.98
82434d8e,2,Holstein,22.93,5.66,76.82,342,23.51
fbb7dfb0,10,Holstein,22.58,12.39,41.83,177,25.71
e9389410,4,Jersey,21.4,45.0,94.61,220,10.25
c67b8874,6,Holstein,26.34,23.62,80.86,372,21.99
9ae4ea59,7,Jersey,17.04,29.39,79.53,180,17.0
95b651b7,4,Jersey,18.89,41.68,51.63,232,11.16
059f2c88,6,Guernsey,21.5,16.71,40.38,361,16.64
1d7c0e30,3,Guernsey,23.74,16.65,73.62,357,16.71
9d9d6ea5,10,Holstein,27.38,20.93,48.14,49,28.07
4c8a3948,2,Holstein,22.53,12.48,20.0,266,25.66
3123e411,2,Jersey,19.9,38.35,75.93,114,10.05
210c1c35,3,Holstein,20.12,0.28,45.54,368,22.66
42068db6,6,Holstein,27.49,25.28,59.31,248,24.87
90a39646,4,Holstein,28.29,9.21,63.9,84,38.9
9abb976f,7,Jersey,18.0,13.72,46.96,270,18.0
6c86152d,5,Holstein,25.69,30.74,65.09,14,23.06
b1d33417,6,Guernsey,19.13,12.25,40.49,16,21.51
23edaf26,9,Holstein,24.41,17.84,67.64,74,31.05
094123a3,4,Holstein,31.53,28.28,74.39,89,33.0
1f408383,3,Holstein,26.23,23.83,61.87,72,32.47
d28fcba5,7,Holstein,23.06,26.49,59.49,82,31.67
b4cef51d,7,Holstein,25.54,18.05,74.89,68,35.2
7d1bf787,7,Holstein,22.22,42.25,80.12,352,9.43
0430c149,3,Holstein,23.74,29.86,59.06,305,21.69
20133b80,6,Guernsey,23.39,17.36,61.56,83,23.08
21555d0f,2,Jersey,12.49,3.17,67.81,104,16.66
75af9eaf,8,Jersey,20.04,19.16,50.21,314,17.28
cc581000,9,Jersey,18.19,2.72,48.84,334,16.94
9306acee,3,Holstein,26.5,26.11,62.44,79,32.22
b3743fbd,2,Jersey,14.06,14.21,66.17,130,20.68
70736dfa,9,Holstein,20.41,14.77,49.06,264,24.51
753d360b,4,Guernsey,17.44,27.59,83.53,344,13.75
cf23f56d,3,Guernsey,18.59,35.82,78.18,148,10.4
51e7c4b6,2,Holstein,26.94,36.74,56.62,72,26.28
6c86152d,5,Holstein,27.62,18.53,47.14,327,33.7
389ec078,10,Holstein,28.56,9.22,82.65,43,29.38
a7af0dc9,10,Holstein,25.03,30.73,30.44,290,17.0
eab0b4d2,5,Holstein,26.88,13.15,56.07,117,35.53
aeaedbff,2,Jersey,18.54,24.83,58.28,101,19.65
2c0d6bde,8,Jersey,16.94,19.7,78.92,259,19.41
753d360b,4,Guernsey,14.95,15.34,70.8,311,16.6
d5e25ba1,2,Jersey,21.34,17.26,63.66,52,21.58
ea26de82,4,Holstein,22.67,20.48,54.17,216,30.34
0ff8181b,10,Jersey,19.41,6.32,59.37,106,18.97
1d98879b,9,Holstein,23.76,35.08,37.85,43,18.8
dbf8adf9,5,Guernsey,19.78,25.77,80.84,107,19.64
11d38c87,9,Holstein,22.94,30.4,43.67,222,22.9
d6b1c605,8,Jersey,13.08,10.35,74.63,25,19.68
0ff8181b,10,Jersey,18.86,35.33,39.61,33,14.4
3ccb8b8c,9,Jersey,17.24,17.2,68.41,65,19.47
10fa0fdc,2,Holstein,25.58,37.84,46.56,190,22.51
69a2a631,8,Jersey,23.44,6.25,77.07,377,16.66
cc581000,9,Jersey,19.62,25.1,67.18,361,11.05
9f1ac835,3,Jersey,21.28,15.95,77.66,288,21.01
b98ac497,10,Jersey,22.99,21.19,51.69,14,20.22
b3e28520,9,Jersey,17.53,11.4,52.39,89,20.68
42e5002b,10,Jersey,19.04,18.53,76.55,123,19.66
c759453a,5,Holstein,29.65,7.92,50.04,171,36.82
04e17e74,10,Holstein,27.21,28.92,33.6,258,19.88
b722a89d,6,Holstein,24.19,22.05,76.06,37,35.11
635756e6,5,Holstein,27.74,10.23,61.92,142,34.93
959f9442,5,Jersey,16.95,13.92,47.64,12,22.66
4e113777,9,Holstein,22.71,8.22,53.63,290,25.66
cf23f56d,3,Guernsey,19.62,20.53,54.25,99,20.73
5eef0b65,7,Holstein,29.68,31.4,58.78,29,23.32
36e8f36b,2,Holstein,23.18,13.73,70.31,153,32.56
b99c6862,2,Jersey,21.17,25.66,86.89,16,16.3
bfd49f89,3,Holstein,25.11,39.22,60.26,6,12.95
1d5957a0,2,Holstein,22.33,2.99,45.96,212,26.3
21f88a8d,10,Holstein,29.6,29.17,73.42,325,16.29
d6b505d3,10,Holstein,25.25,21.41,53.69,25,28.52
eab0b4d2,5,Holstein,21.77,21.47,48.59,389,27.27
1c103ac4,5,Holstein,22.73,33.33,85.37,64,25.66
5c64229b,4,Jersey,18.25,34.83,61.94,91,14.44
3baefeea,8,Holstein,22.28,12.7,52.89,309,22.98
06b50331,8,Jersey,22.54,34.18,80.9,200,13.71
21a8fae3,2,Holstein,24.64,27.34,36.2,157,26.84
5e3fb6b1,3,Holstein,22.33,30.57,64.71,29,20.57
20891028,5,Holstein,21.49,19.72,45.34,88,36.75
dcdb13fe,4,Holstein,26.79,21.86,37.95,312,29.9
c90db4a6,10,Holstein,24.62,7.92,43.09,220,26.42
a1faf63a,5,Holstein,22.99,15.4,69.66,24,33.02
226fb633,4,Holstein,15.35,9.17,75.24,341,23.38
9d6af604,2,Jersey,23.38,9.92,39.68,218,21.06
728e2c07,7,Holstein,23.07,24.0,34.37,343,23.66
ea26de82,4,Holstein,22.92,21.14,71.56,180,30.34
e0e25f90,4,Jersey,16.45,29.71,73.16,71,17.33
7a312f21,3,Holstein,23.6,34.71,70.99,220,22.77
21f88a8d,10,Holstein,24.95,20.46,64.94,210,29.94
c21f5a94,7,Holstein,23.55,33.77,59.99,299,19.68
a9f685f1,6,Jersey,17.0,28.03,73.41,92,22.35
502963bc,8,Jersey,17.62,15.88,41.11,126,19.11
9ae137ae,10,Guernsey,21.38,10.08,74.87,338,14.84
f0d19efb,3,Holstein,27.23,20.13,79.59,333,28.24
ceafb47c,5,Guernsey,11.95,12.26,45.55,189,15.77
68a6de4d,6,Jersey,15.64,24.19,61.85,93,22.4
cca1efc5,4,Holstein,24.46,13.68,62.8,81,35.89
e414f9be,5,Guernsey,21.37,22.03,81.09,351,18.49
a9f685f1,6,Jersey,21.47,36.34,44.38,222,17.88
12e3673b,7,Holstein,20.04,-6.7,76.5,70,31.75
0bda32d1,4,Guernsey,15.82,27.95,76.77,109,17.79
5eef0b65,7,Holstein,24.95,13.48,61.74,239,28.93
1950da59,3,Holstein,24.96,24.32,56.53,329,24.91
da3bfb7c,3,Holstein,22.63,23.53,39.86,326,24.53
a9020c0e,3,Holstein,24.09,13.78,68.95,255,31.45
cad5a12c,7,Guernsey,18.65,12.4,44.52,201,18.04
2e7268b4,8,Jersey,22.35,13.14,69.69,365,16.55
7f20516e,5,Jersey,25.07,22.88,59.82,62,27.33
39ef9d17,3,Guernsey,16.41,25.15,66.08,372,12.02
548b5a5c,8,Guernsey,17.71,29.82,84.75,2,10.54
5c64229b,4,Jersey,19.33,18.53,69.28,367,18.97
1950da59,3,Holstein,26.68,17.74,43.85,103,35.99
900cd847,2,Holstein,22.89,18.99,57.58,70,33.41
f7f41aec,7,Holstein,21.54,20.97,52.4,55,32.0
c2993349,6,Jersey,16.34,25.98,81.91,15,17.48
aa1a2c60,9,Jersey,18.64,12.95,75.7,290,17.74
f397ebc1,3,Holstein,26.21,16.21,57.48,67,35.41
9d09c662,4,Holstein,22.96,32.3,53.81,329,15.83
5cb03f40,3,Jersey,12.09,29.62,43.98,247,14.16
cca1b932,3,Jersey,19.75,19.54,69.17,279,17.88
76fe859b,8,Jersey,11.83,22.35,69.02,110,17.75
a4d678e2,6,Jersey,13.58,32.7,44.54,227,13.02
8e8a616f,4,Jersey,19.33,20.61,48.49,304,18.7
8fbeeac0,10,Holstein,20.65,13.05,49.39,368,17.55
fef40155,7,Jersey,17.54,10.82,78.63,266,18.74
3bf8ec73,2,Holstein,25.56,23.36,33.58,9,25.69
03931153,8,Holstein,25.78,28.0,77.41,176,28.38
9c1e8daf,5,Guernsey,15.75,9.69,54.92,179,20.38
f6e79618,9,Jersey,15.42,22.13,86.3,91,20.53
c67b8874,6,Holstein,26.47,26.59,35.87,172,30.56
21555d0f,2,Jersey,18.4,30.85,54.67,63,16.09
3c440596,7,Holstein,24.52,29.67,82.59,226,19.95
2fa3b99d,2,Holstein,28.27,18.45,65.35,22,33.02
6ed621fa,10,Holstein,27.14,10.51,34.67,20,26.62
464f5559,5,Holstein,22.06,19.95,40.22,12,29.79
6f46eac3,8,Holstein,28.79,19.45,57.65,376,24.27
cc751d7c,8,Holstein,24.37,34.97,61.86,271,20.34
2ff33a11,2,Holstein,24.95,23.58,58.51,37,31.76
00d1228d,7,Jersey,14.47,45.0,80.41,159,12.06
d457cb54,2,Holstein,25.72,17.63,62.34,203,31.3
2fa3b99d,2,Holstein,22.16,15.83,62.52,261,27.55
6f409da8,7,Holstein,25.55,21.72,87.81,14,27.9
53dc4c0c,4,Holstein,28.6,18.33,58.05,367,28.2
ea26de82,4,Holstein,26.8,24.73,51.87,271,28.42
ca9786d3,10,Jersey,20.81,34.65,58.79,154,15.54
635756e6,5,Holstein,20.73,24.88,44.34,178,34.06
55dc17b6,3,Holstein,22.02,25.84,63.43,98,30.54
f206888b,10,Holstein,27.4,1.57,63.61,232,23.33
51e1f3a1,2,Jersey,18.41,29.29,39.65,211,18.99
fcb7fe6c,3,Holstein,21.66,20.79,43.27,150,30.26
a1133681,2,Jersey,18.62,27.73,90.0,180,10.8
bba15172,6,Holstein,19.48,10.45,55.09,399,20.82
85596f79,7,Holstein,19.02,14.57,70.88,321,23.56
1d98879b,9,Holstein,26.77,24.3,39.21,64,29.35
cfb6d73b,9,Holstein,24.33,34.24,67.34,376,15.67
b8862656,10,Jersey,15.77,-8.25,52.07,98,21.13
9f1ac835,3,Jersey,16.4,7.73,37.12,157,22.46
5251cd71,10,Holstein,27.06,27.51,30.47,230,23.2
ce94048a,9,Holstein,22.34,20.14,58.2,40,29.41
d753cb96,9,Jersey,19.66,20.22,83.29,318,14.4
6ef5c9dc,3,Jersey,16.53,5.87,49.56,298,19.08
0711979e,3,Holstein,20.99,15.87,60.42,304,26.61
125d2743,2,Holstein,22.18,41.96,60.43,376,11.83
648919dd,5,Holstein,25.71,21.87,23.84,292,31.86
168a7fc8,7,Holstein,22.3,38.89,63.45,15,13.39
399a12b6,5,Guernsey,16.46,33.08,54.99,52,15.0
796c355e,6,Jersey,17.42,6.08,52.83,264,17.34
238e839e,10,Jersey,18.88,38.34,67.49,162,9.92
84941a56,7,Jersey,19.71,18.28,78.38,5,19.28
e163dc13,4,Holstein,23.67,14.95,43.22,319,23.86
6abddbdf,6,Jersey,12.55,13.96,63.14,299,18.27
